source,target
C00032186,91439
C00003592,91439
C00000836,91456
C00000164,91457
C00002226,91461
C00042792,91462
C00002227,91466
C00009707,91469
C00026327,91471
C00003747,91472
C00036093,91477
C00007540,91486
C00052758,91493
C00002173,91503
C00002546,91510
C00001365,91552
C00002559,91572
C00001915,91588
C00017977,91645
C00000367,91681
C00007363,92094
C00003590,92095
C00003758,92097
C00000004,92109
C00027628,92112
C00002367,92114
C00007208,92122
C00002707,92123
C00002615,92129
C00007393,92136
C00012005,92138
C00055979,92146
C00022654,92156
C00053524,92164
C00000094,92180
C00029297,92201
C00009575,92207
C00000818,92221
C00003029,92221
C00048593,92249
C00052383,92258
C00020471,92265
C00003006,92267
C00010581,92275
C00055935,92301
C00037273,92323
C00053372,92570
C00029470,92729
C00002667,92735
C00023749,92746
C00054976,92751
C00032469,92760
C00002331,92765
C00026303,92767
C00007678,92767
C00000945,92775
C00000007,92782
C00040508,92783
C00053762,92784
C00032287,92785
C00026721,92789
C00032467,92802
C00003525,92825
C00052641,92836
C00036709,92842
C00007323,92851
C00003067,92874
C00022355,92885
C00001335,92891
C00052322,92904
C00052355,92907
C00055995,92925
C00011685,92964
C00001761,92990
C00052229,92997
C00029844,93009
C00052447,93009
C00003474,93017
C00054113,93019
C00052880,93046
C00002061,93047
C00007265,93072
C00003121,93081
C00011622,93135
C00053825,93147
C00055998,93199
C00019302,93270
C00003171,93306
C00018611,93506
C00052265,93556
C00054899,93987
C00054487,94050
C00025201,94145
C00000831,94147
C00001829,94149
C00001842,94150
C00052230,94151
C00052193,94154
C00001156,94154
C00001752,94160
C00031398,94162
C00053102,94168
C00007412,94176
C00003661,94204
C00053849,94221
C00000814,94221
C00010883,94221
C00032288,94225
C00052882,94254
C00024463,94255
C00023669,94257
C00020379,94275
C00020120,94304
C00021963,94334
C00002764,94378
C00042455,94391
C00021125,94449
C00053831,94485
C00036847,94504
C00025787,94577
C00018579,94701
C00001253,94741
C00037536,95083
C00002555,95168
C00018182,95244
C00002773,95289
C00052118,95433
C00032695,95693
C00044431,95695
C00002129,95708
C00010862,95779
C00030934,95873
C00035789,96038
C00042481,96117
C00003841,96118
C00031233,96191
C00018691,96318
C00052008,96388
C00003883,96539
C00016243,96578
C00051823,96695
C00021672,96710
C00027515,96710
C00052850,96918
C00037598,96932
C00001753,96942
C00025171,96943
C00026904,96944
C00028075,97092
C00004532,97141
C00004654,97142
C00004005,97151
C00001701,97176
C00003894,97214
C00029371,97283
C00029372,97283
C00004655,97332
C00002813,97448
C00053988,97472
C00052354,97508
C00029360,97560
C00030904,97597
C00025319,97622
C00027457,97662
C00024657,97679
C00055669,97858
C00052607,97959
C00052121,98009
C00054041,98323
C00052648,98464
C00053049,98523
C00051841,98569
C00001799,98570
C00030987,98608
C00029545,98673
C00026582,98912
C00052725,98972
C00036784,99148
C00025916,99199
C00043491,99207
C00007595,99290
C00002831,99298
C00002815,99300
C00017970,99359
C00028412,99473
C00003576,99474
C00007459,99478
C00003593,99516
C00003718,99530
C00049231,99583
C00002363,99596
C00017999,99613
C00025265,99620
C00025275,99620
C00025310,99620
C00024645,99641
C00027345,99641
C00032938,99649
C00002823,99649
C00051804,99771
C00053808,100067
C00001742,100217
C00011548,100219
C00001888,100230
C00001895,100231
C00002444,100260
C00001543,100274
C00003209,100302
C00048927,100307
C00038366,100308
C00037468,100313
C00039382,100315
C00019144,100332
C00000102,100413
C00007966,100418
C00018046,100437
C00033677,100464
C00002600,100492
C00033243,100526
C00000646,100528
C00003256,100572
C00054741,100582
C00018408,100585
C00018157,100594
C00024395,100605
C00032489,100615
C00004799,100625
C00039845,100630
C00005089,100633
C00002860,100659
C00020853,100715
C00020854,100716
C00011301,100721
C00009436,100751
C00002427,100768
C00024183,100771
C00003007,100780
C00015764,100801
C00036969,100990
C00002802,101211
C00024001,101239
C00002186,101253
C00009783,101277
C00025658,101300
C00026115,101301
C00031793,101341
C00028163,101379
C00052038,101399
C00036463,101405
C00011537,101519
C00001788,101595
C00007194,101612
C00002053,101616
C00000651,101689
C00007367,101690
C00052875,101717
C00045816,101729
C00002147,101744
C00000639,101746
C00054831,101750
C00056036,101750
C00028102,101760
C00033775,101770
C00003546,101810
C00000844,101977
C00003038,101977
C00052802,102288
C00056077,102667
C00052635,102894
C00052316,102959
C00055629,103653
C00053100,104150
C00055758,104361
C00035618,104654
C00023624,104757
C00054146,104825
C00000634,104836
C00011228,104843
C00053749,104850
C00038417,104860
C00051755,104904
C00023634,104940
C00023582,105008
C00001380,105089
C00055018,105095
C00011297,105113
C00031481,105119
C00001723,105137
C00030197,105819
C00052277,107217
C00055986,107272
C00042470,107526
C00010941,107561
C00001191,107689
C00011296,107713
C00041914,107721
C00052418,107838
C00023627,107849
C00000562,107849
C00052462,107880
C00054519,107904
C00008866,107905
C00002522,107935
C00002159,107936
C00002099,107938
C00022264,107948
C00002518,107971
C00053028,107982
C00003494,107985
C00001373,108010
C00002817,108014
C00003407,108052
C00002121,108053
C00053555,108058
C00003178,108064
C00023553,108075
C00001349,108079
C00003158,108125
C00053774,108130
C00044733,108150
C00021671,108168
C00027517,108168
C00032731,108168
C00001549,108172
C00039655,108179
C00053665,109475
C00052122,110998
C00026417,111117
C00035252,111220
C00010886,111274
C00054017,112720
C00054065,114652
C00002426,114703
C00023622,114721
C00043071,114734
C00000703,114739
C00024793,114748
C00042101,114772
C00052028,114772
C00029586,114774
C00001055,114776
C00009348,114777
C00053387,114778
C00054489,114782
C00011206,114828
C00000977,114829
C00002093,114843
C00012601,114857
C00055715,114911
C00018655,114914
C00031401,114917
C00056090,114943
C00017296,114980
C00027774,115005
C00010255,115019
C00023579,115028
C00052433,115033
C00018191,115072
C00000702,115089
C00003667,115127
C00025848,115201
C00002074,115244
C00011220,115247
C00011222,115248
C00011281,115252
C00007759,115269
C00003143,115300
C00026646,115369
C00017024,115369
C00052723,117325
C00055591,117419
C00011032,117419
C00056103,117440
C00002591,117443
C00002811,117898
C00001042,117900
C00016245,118553
C00054814,118782
C00003739,119034
C00030252,119037
C00030228,119039
C00003723,119041
C00018255,119072
C00038311,119077
C00003243,119093
C00031531,119104
C00002711,119104
C00025625,119204
C00000606,119205
C00052036,119219
C00030190,119242
C00000391,119250
C00002558,119268
C00003694,119287
C00001447,119301
C00012623,119328
C00034454,119393
C00042080,119394
C00054854,119396
C00030074,119404
C00002350,119404
C00007329,119406
C00023956,119418
C00003649,119444
C00032726,119465
C00029691,119478
C00020086,119497
C00025922,119582
C00054278,119586
C00030224,119908
C00002068,120641
C00001830,120698
C00001969,120699
C00047000,120700
C00027512,120734
C00011491,120744
C00048017,120760
C00043743,121051
C00029467,121052
C00025604,121313
C00001886,121336
C00043313,121452
C00037124,121667
C00039174,121667
C00055601,121677
C00017061,121875
C00007371,121893
C00000002,121947
C00053683,122121
C00000671,122159
C00000719,122159
C00052356,122356
C00007472,122357
C00055697,122371
C00000153,122484
C00000569,122635
C00002595,122667
C00018704,122679
C00042252,122681
C00045564,122683
C00025935,122691
C00029919,122724
C00009075,122738
C00009077,122738
C00015305,122775
C00035721,122837
C00040699,122838
C00002691,122841
C00037047,122842
C00037176,122857
C00003832,122876
C00042440,122948
C00053125,123244
C00055634,123409
C00003159,123595
C00029611,123617
C00007293,123658
C00032791,123740
C00052203,123831
C00055898,123874
C00007482,123912
C00007507,123938
C00009213,124016
C00038195,124021
C00002652,124021
C00002934,124025
C00000954,124035
C00011939,124039
C00000965,124049
C00002529,124052
C00002862,124062
C00040332,124063
C00024647,124069
C00001847,124069
C00002146,124075
C00034934,124134
C00017678,124189
C00001099,124211
C00016737,124213
C00035162,124214
C00030781,124219
C00021441,124223
C00008437,124258
C00008359,124344
C00029053,124636
C00017539,124643
C00018080,124684
C00018077,124686
C00002037,124702
C00021491,124740
C00001518,124886
C00047215,124971
C00056158,124977
C00016244,125074
C00018159,125227
C00030969,125232
C00018616,125257
C00018614,125271
C00001130,125409
C00017079,125429
C00029460,125468
C00001207,125468
C00017029,125512
C00003144,125608
C00012895,125733
C00054470,125776
C00039326,126008
C00025773,126021
C00025774,126022
C00018638,126029
C00053168,126041
C00011257,126154
C00054542,126170
C00017094,126200
C00030922,126312
C00055815,126326
C00016744,126408
C00016745,126409
C00002972,126451
C00002515,126540
C00053452,126566
C00007295,126747
C00016735,126830
C00016741,126851
C00042414,126938
C00002434,126969
C00045026,127022
C00038992,127149
C00008466,127234
C00016793,127303
C00051986,127439
C00024737,127481
C00017741,127490
C00017647,127503
C00042870,127598
C00009722,127790
C00037310,127797
C00052493,128014
C00052494,128014
C00034564,128369
C00017772,128437
C00017843,128438
C00055623,128458
C00018449,128473
C00034669,128563
C00027127,128576
C00017929,128646
C00017787,128686
C00017789,128791
C00002456,128834
C00020091,128853
C00052959,128853
C00006614,128861
C00053191,128869
C00042736,128889
C00018571,128968
C00017630,129042
C00054808,129111
C00017871,129138
C00019659,129297
C00007379,129297
C00021994,129414
C00001158,129417
C00017694,129607
C00017128,129609
C00024012,129639
C00002532,129648
C00002865,129974
C00002995,130118
C00028779,130131
C00017532,130393
C00019638,130418
C00017862,130611
C00041138,130631
C00041139,130632
C00055126,130756
C00017561,130857
C00051932,130919
C00017099,130935
C00012319,131021
C00017097,131057
C00007998,131162
C00017614,131199
C00055142,131340
C00046868,131349
C00017042,131350
C00033714,131379
C00026600,131447
C00002178,131525
C00017063,131529
C00002271,131900
C00017158,132028
C00017187,132243
C00017188,132244
C00017186,132248
C00043993,132358
C00051920,132422
C00041581,132430
C00018525,132448
C00038799,132514
C00035774,132524
C00031703,132567
C00054080,132594
C00017283,132615
C00016575,132904
C00025597,133161
C00018377,133274
C00018376,133275
C00002203,133280
C00027305,133322
C00001823,133322
C00001869,133323
C00053579,133381
C00017717,133386
C00018387,133561
C00017538,133657
C00037548,133766
C00018531,133779
C00018532,133780
C00006103,133806
C00020639,133867
C00017920,133968
C00054680,133971
C00003730,134025
C00018434,134157
C00054964,134206
C00021505,134443
C00034868,134490
C00001353,134490
C00001721,134551
C00044049,134875
C00021493,135017
C00021502,135029
C00007414,135309
C00026702,135431
C00015203,135716
C00020090,135829
C00018509,135866
C00011013,136330
C00004802,136417
C00009387,136419
C00036011,136420
C00020395,137357
C00048591,137388
C00025775,137399
C00001297,137843
C00052683,138042
C00055668,138092
C00001421,138365
C00037676,138500
C00054274,138872
C00033676,139078
C00036576,140400
C00015522,141820
C00037523,143253
C00013596,145659
C00001388,145742
C00055082,145745
C00025890,145779
C00026548,145929
C00026549,145930
C00031757,145937
C00018553,145972
C00027725,146030
C00018572,146067
C00004745,146093
C00031601,146101
C00002692,146167
C00007578,146229
C00024757,146299
C00018594,146354
C00018591,146358
C00018603,146414
C00046327,146425
C00017933,146429
C00035482,146492
C00015310,146633
C00032936,146680
C00002894,146694
C00017934,146758
C00018607,146793
C00017708,146827
C00000773,146903
C00034232,147004
C00001382,147004
C00054834,147061
C00003789,147157
C00013059,147182
C00017625,147252
C00044274,147279
C00026905,147297
C00026118,147329
C00020258,147475
C00032510,147647
C00017699,147808
C00002141,148302
C00021503,148419
C00021504,148420
C00055534,148588
C00027121,148657
C00021540,148692
C00002501,148724
C00025790,148745
C00054322,148821
C00054321,148822
C00004685,148856
C00024404,149091
C00025749,149599
C00025297,149600
C00026125,149600
C00002839,149782
C00026208,149801
C00025940,150032
C00002122,150812
C00051736,150885
C00004804,150893
C00052139,150929
C00019661,150941
C00052156,151012
C00052555,151014
C00055663,151066
C00034314,151152
C00007385,151187
C00033565,151202
C00037068,151266
C00028142,151328
C00035226,151467
C00001390,151491
C00002625,151529
C00018076,151569
C00000974,151670
C00023625,151740
C00052717,151907
C00044988,152141
C00036458,152219
C00055903,152304
C00042758,152427
C00003898,152430
C00007471,152441
C00015279,152444
C00007495,152657
C00026491,152710
C00048000,152839
C00048003,152841
C00048004,153009
C00011619,153053
C00003862,153387
C00003829,153441
C00031821,154162
C00030062,154167
C00030063,154168
C00054577,154186
C00003828,154227
C00035995,154272
C00008143,154279
C00010806,154373
C00001271,154874
C00002416,155008
C00020047,155022
C00042728,155054
C00025422,155059
C00011207,155090
C00000997,155094
C00020512,155102
C00026202,155153
C00000976,155169
C00003376,155173
C00026127,155189
C00008173,155236
C00036149,155248
C00041495,155256
C00043166,155321
C00020457,155327
C00012982,155340
C00013473,155365
C00055351,155381
C00003927,155493
C00028450,155514
C00021561,155517
C00026051,155631
C00016054,155686
C00006268,155692
C00021166,155715
C00003484,155764
C00000790,155782
C00025947,155790
C00054660,155795
C00038119,155831
C00024650,155897
C00021529,155911
C00021549,155912
C00037581,155937
C00020911,155943
C00012921,155948
C00006277,155951
C00036154,155976
C00040828,155977
C00007198,155977
C00026164,156006
C00027596,156018
C00023532,156030
C00023533,156030
C00048275,156048
C00055228,156052
C00055816,156055
C00023593,156105
C00020100,156117
C00011621,156118
C00053869,156150
C00028905,156185
C00031027,156202
C00054141,156221
C00025828,156244
C00021653,156247
C00015575,156256
C00002784,156280
C00034361,156302
C00013466,156341
C00018301,156388
C00054485,156431
C00013447,156437
C00021304,156447
C00011260,156472
C00047844,156510
C00020765,156515
C00043755,156516
C00024162,156517
C00030885,156517
C00048049,156523
C00024766,156532
C00026153,156606
C00025710,156675
C00023389,156679
C00002924,156680
C00028544,156771
C00002126,156778
C00009444,156793
C00002303,156835
C00025704,156852
C00018307,156855
C00025846,156870
C00019820,156875
C00017050,156934
C00028282,156979
C00003842,156992
C00003874,156993
C00011549,157029
C00020046,157057
C00054192,157059
C00026084,157076
C00025249,157110
C00025705,157114
C00052460,157129
C00031339,157140
C00026126,157159
C00009532,157189
C00026011,157207
C00026058,157208
C00052469,157209
C00052470,157218
C00036029,157301
C00028807,157454
C00025711,157490
C00020955,157491
C00023700,157509
C00055848,157517
C00024368,157561
C00021898,157584
C00020303,157588
C00051795,157605
C00002820,157629
C00008574,157633
C00008338,157671
C00043002,157706
C00032669,157769
C00016685,157810
C00028279,157823
C00029103,157828
C00016649,157840
C00054592,157977
C00054593,157978
C00054595,157979
C00026442,158015
C00036494,158019
C00030750,158031
C00025294,158089
C00052693,158100
C00002596,158103
C00007216,158103
C00051992,158179
C00027748,158223
C00004514,158226
C00004513,158227
C00045487,158280
C00000950,158280
C00007963,158308
C00003938,158311
C00026122,158329
C00021049,158338
C00002986,158341
C00016946,158365
C00016953,158370
C00040995,158475
C00036675,158477
C00027145,158503
C00031801,158504
C00025955,158516
C00027423,158516
C00008269,158519
C00048309,158539
C00040437,158564
C00028728,158566
C00040438,158569
C00035655,158582
C00002881,158594
C00038339,158671
C00026958,158672
C00026488,158686
C00026253,158720
C00003461,158755
C00016908,158812
C00036971,158845
C00008313,158851
C00026461,158877
C00027285,158883
C00027823,158909
C00044413,158928
C00039279,158942
C00015898,158975
C00017001,159005
C00008314,159026
C00003875,159029
C00024758,159034
C00010826,159051
C00000819,159055
C00044564,159086
C00013062,159099
C00000592,159137
C00054601,159165
C00054602,159166
C00001325,159223
C00025659,159232
C00002407,159238
C00002406,159239
C00031274,159278
C00020647,159287
C00054238,159287
C00052947,159506
C00003753,159516
C00052101,159549
C00032509,159587
C00026477,159650
C00037677,159751
C00043257,159776
C00001921,159795
C00027368,159888
C00025616,159911
C00034046,159926
C00023787,159931
C00053171,159936
C00002616,159962
C00025102,159966
C00025110,159966
C00029441,159970
C00029859,159970
C00013055,159971
C00000700,159982
C00037506,160142
C00003213,160153
C00001756,160179
C00018796,160199
C00000763,160226
C00001033,160237
C00033191,160246
C00031697,160254
C00000955,160270
C00026005,160367
C00014152,160396
C00016935,160406
C00011217,160462
C00054738,160465
C00052123,160471
C00001574,160472
C00024398,160473
C00030089,160474
C00033228,160476
C00009569,160477
C00000973,160481
C00003659,160482
C00018257,160483
C00025812,160487
C00008243,160490
C00044191,160492
C00025655,160500
C00025630,160501
C00001790,160502
C00001928,160503
C00000572,160505
C00051813,160510
C00054103,160510
C00001331,160511
C00011625,160512
C00027458,160522
C00002700,160529
C00026324,160543
C00007227,160556
C00027281,160597
C00001807,160597
C00051877,160603
C00052004,160603
C00029593,160608
C00054052,160636
C00052426,160637
C00007497,160647
C00018687,160703
C00002594,160705
C00006091,160711
C00032078,160712
C00033337,160717
C00000570,160717
C00006127,160749
C00053085,160756
C00053360,160767
C00031526,160817
C00025231,160875
C00026130,160876
C00001075,160921
C00055902,160951
C00052983,161131
C00055835,161171
C00033568,161172
C00011661,161206
C00027125,161218
C00032766,161218
C00024636,161243
C00001821,161243
C00051835,161255
C00000103,161268
C00003840,161271
C00027659,161294
C00028230,161294
C00028812,161294
C00019173,161298
