Ainsliaea acerifolia	41470
Ainsliaea dissecta	130235
Ainsliaea fragrans	418257
Ainsliaea uniflora	418280
Aiphanes horrida	131249
Ajania achilleoides	1177204
Ajania fastigiata	205360
Ajania fruticulosa	99024
Ajuga chamaepitys	49984
Ajuga decumbens	167911
Ajuga genevensis	1532251
Ajuga iva	2026104
Ajuga nipponensis	984302
Ajuga parviflora	1585252
Ajuga pseudoiva	
Ajuga pyramidalis	1532252
Ajuga remota	
Ajuga reptans	38596
Ajuga salicifolia	
Ajuga taiwanensis	946572
Ajuga tawanensis	
Ajuga turkestanica	
Aka coralliphagum	
Aka sp.	
Akania lucens	1799556
Akanthomyces lecanii	2714763
Akanthomyces muscarius	2231603
Akebia lagerocemora	
Akebia quinata	13331
Akebia trifoliata	155132
Akebia trifoliata subsp. australis	161260
Akebiae quinata	
Alangium bussyanum	
Alangium chinense	16897
Alangium chinense var.pauciflorum.	
Alangium grisolleoides	616979
Alangium javanicum	1504380
Alangium kurzii	161874
Alangium lamarckii	
Alangium lamarckii Thw.	
Alangium longiflorum	616982
Alangium platanifolium	60116
Alangium platanifolium (SIEB.et ZUCC.) HARMS var.platanifolium	
Alangium platanifolium trilobum	
Alangium premnifolium	
Alangium salviifolium	616984
Alatus striatus	
Albatrellus caeruleoporus	327567
Albatrellus confluens	205783
Albatrellus dispansus	442949
Albatrellus ovinus	139090
Albatrellus subrubescens	205785
Albatrellus subrubrescens	
Alberta magna	73951
Albertisia laurifolia Yamamoto	
Albertisia papuana	527500
Albifimbria verrucaria	1859699
Albizia adianthifolia	992633
Albizia amara	1179215
Albizia anthelmintica	992634
Albizia chinensis	587869
Albizia coriaria	2708711
Albizia ferruginea	1940501
Albizia grandibracteata	289395
Albizia gummifera	1561840
Albizia julibrissin	3813
Albizia lebbeck	371650
Albizia myriophylla	647088
Albizia odoratissima	1191454
Albizia pedicellata	
Albizia procera	384949
Albizia splendens	1526285
Albizzia adinocephala	
Albizzia anthelmintica	
Albizzia inopinata	
Albizzia julibrissin	
Albizzia julibrissun Durazz	
Albizzia lebbeck	
Albizzia lebbek	
Albizzia myriophylla	
Albizzia odoratissima	
Albizzia procera	
Albizzia tanganyicensis	
Albophoma yamanashiensis	1635095
Albophoma yamanashiensis FO-2546	
Alcaligenes PC1	
Alcaligenes sp. YL-02632S	
Alcanivorax jadensis	64988
Alcea rosea	65557
Alchornea cordifolia	316697
Alchornea floribunda	1487781
Alchornea hirtella	1237396
Alchornea javanensis	
Alchornea laxiflora	316698
Alchornea trewioides	212276
Alcyonium acaule	124278
Alcyonium coralloides	124279
Alcyonium valdivae	
Aldama robusta	2805000
Alectoria ochroleuca	111641
Alectoria vivens	
Alectra parasitica var. chitrakutensis	
Alertigorgia sp.	
Aleuria aurantia	5188
Aleurites cordata	
Aleurites moluccanus	123498
Aleuritopteris farinosa	414589
Aleurodiscus mirabilis	166468
Alexa canaracunensis	149626
Alexa confusa	
Alexa cowanii	
Alexa grandiflora	1079071
Alexa herminiana	
Alexa imperatricis	1295186
Alexa leiopetala	
Alexa spp.	
Alexa wachenheimii	1186078
Alexandrium	2924
Alexandrium lusitanicum	2938
Alexandrium ostenfeldii	40986
Alexandrium tamarense	2926
Alhagi kirghisorum	2689382
Alhagi maurorum	47037
Alhagi persarum	759841
Alhagi pseudoalhagi	
Alicyclobacillus acidocaldarius	405212
Alicyclobacillus sp.	61169
Aliivibrio salmonicida	40269
Alisma orientalis	
Alisma orientalis (SAM) JUZEP	
Alisma orientalis (SAM.) JUZEP	
Alisma plantago-aquatica	15000
Alisma plantago-aquatica subsp. orientale	262913
Alisma plantago-aquatica var.orientalis	
Alkana tinctoria	
Alkanna orientalis	543563
Alkanna tinctoria	543564
Alkekengi officinarum	33120
Alkekengi officinarum var. franchetii	221454
Allamanda cathartica	52818
Allamanda schottii	403096
Allanblackia floribunda	469914
Allanblackia monticola	
Allanblackia monticola STANER L.C.	
Allanblackia monticola Staner L.C	
Allanblackia spp.	
Allanblackia stuhlmannii	1548897
Allangium lamarckii	
Allanthus excelsa	
Allemanda cathartica	
Alliaria petiolata	126270
Alligator mississippiensis	8496
Alligator sinensis Fauvel	
Allium albanum	
Allium ampeloprasum	4681
Allium ascalonicum	1476995
Allium atroviolaceum	165604
Allium cepa	4679
Allium cepa var.tropeana	
Allium chinense	130426
Allium fistulosum	35875
Allium giganteum	70758
Allium leucanthum	546491
Allium macrostemon	91198
Allium minutiflorum	543691
Allium neapolitanum	74896
Allium porrum L.	
Allium ramosum	105309
Allium rubellum	2490628
Allium sativu	
Allium sativum	4682
Allium sativum var. sativum	
Allium sativum var.sativum	
Allium sativus	
Allium schoenoprasum	74900
Allium sp.	
Allium spp	
Allium spp.	
Allium ssp.	
Allium stipitatum	70767
Allium suvorovii	
Allium tricoccum	138334
Allium triquetrum	74902
Allium tuberosum	4683
Allium tuberosum Rottl.ex Spreng.	
Allium turcomanicum	
Allium ursinum	4684
Allium victorialis	88845
Allium vineale	1053326
Alliun cepa	
Allochrusa gypsophiloides	2603720
Allomyces macrogynus	28583
Allomyces spp.	
Allophylus edulis	549436
Alluaudia ascendens	46152
Alluaudia dumosa	86289
Alluaudia humbertii	86290
Alluaudia sp.	
Alluaudia spp.	
Alluaudiopsis marnieriana	86293
Almeidea coerulea	1654679
Almeidea coerulia	
Almeidea guyanensis	
Almeidea rubra	1654682
Almeidia coerulea	
Alnus acuminata	109057
Alnus alnobetula	38784
Alnus alnobetula subsp. crispa	3518
Alnus alnobetula subsp. maximowiczii	253216
Alnus cordata	109058
Alnus glutinosa	3517
Alnus hirsuta var. microphylla	
Alnus incana	3516
Alnus incana subsp. tenuifolia	109073
Alnus japonica	109063
Alnus koehnei	
Alnus oregana	
Alnus pendula	109067
Alnus rubra	109069
Alnus sieboldiana	253221
Alnus sp.	
Alnus spp.	
Alocasia macrorrhizos	4456
Aloe arborescens	45385
Aloe arborescens var. natalensis	45386
Aloe ballyi	1593056
Aloe ballyii	
Aloe castanea	1128781
Aloe cf. perryi	
Aloe deltoideodonta	210940
Aloe descoingsii	2304356
Aloe excelsa	992640
Aloe ferox	117798
Aloe gariepensis	1593077
Aloe gillilandii	
Aloe globuligemma	1128790
Aloe gracilicaulis	
Aloe ibitiensis	2304358
Aloe krapholiana	
Aloe littoralis	1429995
Aloe marlothii	992641
Aloe ortholopha	
Aloe perryi	117810
Aloe ruspoliana	1813461
Aloe ruspolina	
Aloe saponaria	
Aloe sp.	
Aloe spp.	
Aloe vela	
Aloe vera	34199
Aloe vera var.chinensis	
Aloe viguieri	210948
Aloidendron sabaeum	1593105
Alomia myriadenia	
Alopecurus spp.	
Aloysia gratissima	105888
Alphinia galanga	
Alphitonia excelsa	106658
Alphitonia excelsa Boiss.	
Alphitonia petriei	1312767
Alphitonia petriei Braid et White.	
Alphitonia whitei	1312768
Alphitonia zizyphoides	1502681
Alphonsea mollis	1679248
Alphonsea spp.	
Alpinia agallocha	
Alpinia allughas	
Alpinia blepharocalyx	105668
Alpinia calcarata	199618
Alpinia chinensis	518704
Alpinia chinensis Rosc.	
Alpinia densespicata	
Alpinia elatior	
Alpinia flabellata	299923
Alpinia flabellata Ridley	
Alpinia formosana	125257
Alpinia galanga	94327
Alpinia galanga (L.) Sw.	
Alpinia japonica	105674
Alpinia katsumadae	1934112
Alpinia kumatake	
Alpinia mutica	299931
Alpinia officinarum	199623
Alpinia oxyoxyphylla	
Alpinia oxyphylla	125261
Alpinia pinnanensis	125262
Alpinia spp.	
Alpinia zerumbet	97723
Alseodaphnopsis andersonii	325533
Alsidium corallinum	2008650
Alsophila podophylla	204585
Alsophila spinulosa	204586
Alstonia angustifolia	2516457
Alstonia angustifolia Wall	
Alstonia angustifolia var.latifolia	
Alstonia angustiloba	1504383
Alstonia boonei	84857
Alstonia congensis	
Alstonia constricta	1619820
Alstonia coriacea	
Alstonia deplanchei	
Alstonia lanceolifera	
Alstonia legouixiae	
Alstonia lenormandii var.lenormandii	
Alstonia lenormandii var.minutifolia	
Alstonia macrophylla	693366
Alstonia macrophylla Wall.	
Alstonia mairei	
Alstonia moirei	
Alstonia muelleriana	1382056
Alstonia odontophora	
Alstonia pittieri	
Alstonia quaternata	
Alstonia restricta	
Alstonia scholaris	52822
Alstonia scholaris R.Br.	
Alstonia somersetensis	
Alstonia spatulata	
Alstonia spectabilis	675579
Alstonia sphaerocapitata	
Alstonia undulata	
Alstonia venenata	994907
Alstonia venenata R.Br	
Alstonia vieillardii	
Alstonia villosa	
Alstonia yunnanensis	1905568
Alstroemeria aurea	56742
Alstroemeria hybrida	
Alstroemeria ligtu	71825
Alstroemeria pulchella	1231189
Alstroemeria sp.	59035
Alstroemeria spp.	
Alstroemeria werdermannii	198696
Alternanthera maritima	
Alternanthera philoxeroides	381410
Alternanthera phylloxeroides	
Alternanthera sessilis	221762
Alternaria alternata	5599
Alternaria brassicae	29911
Alternaria brassicicola	29001
Alternaria brassicicola RF-328	
Alternaria carthami	157258
Alternaria chrysanthemi	2315968
Alternaria cichorii	378258
Alternaria cinerariae	216837
Alternaria citri	135859
Alternaria cucumerina	283358
Alternaria dauci	48095
Alternaria eichhorniae	489833
Alternaria kikuchiana	1232598
Alternaria oxytropis	570715
Alternaria oxytropis Raft River	
Alternaria porri	48098
Alternaria porri IFO strain No.9762	
Alternaria senecionis	
Alternaria solani	48100
Alternaria sp.	1715220
Alternaria sp. P 0506	
Alternaria sp. SF-5016	678553
Alternaria spp.	
Alternaria tenuis NRRL 5255	
Alternaria tenuis NRRL 5831	
Alternaria tenuis NRRL L5872	
Alternaria tomato	1187947
Alternaria zinnae	
Alteromonas rava	
Alteromonas rava sp. nov. SANK 73390	
Alteromonas sp.	232
Althaea nudiflora	
Althaea officinalis	145745
Alvaradoa haitiensis	2686335
Alvaradoa jamaicensis	2686329
Alysia reinwardtii	
Alysicarpus longifolius	1766237
Alyssoides utriculata	457762
Alyssum alyssoides	169068
Alyssum chondrogynum	
Alyssum constellatum	
Alyssum dasycarpum	457767
Alyssum desertorum	457768
Alyssum granatense	1366914
Alyssum minimum	
Alyssum minus	226035
Alyssum minutum	1112303
Alyssum perennial	
Alyssum spp.	
Alyxia lucida	
Amanita bisporigera	87325
Amanita caesarea	67695
Amanita castanopsidis	1838053
Amanita gemmata	67710
Amanita mappa	2493756
Amanita miculifera	2303101
Amanita multisquamosa	1004505
Amanita muscaria	41956
Amanita ocreata	235532
Amanita pantherina	67721
Amanita phalloides	67723
Amanita smithiana	1004520
Amanita spp.	
Amanita strobiliformis	67730
Amanita vergineoides	
Amanita verna	112270
Amanita virosa	78357
Amanoa oblongifolia	
Amanses modestus	
Amaranthus caudatus	3567
Amaranthus hybridus subsp. cruentus	117272
Amaranthus hypochondriacus	28502
Amaranthus hypochondriacus L.	
Amaranthus retroflexus L.	
Amaranthus spinosus	124765
Amaranthus spp.	
Amaranthus tricolor	29722
Amaranthus viridis	56196
Amaroria soulameoides	43721
Amaroucium pliciferum	
Amaryllis belladona	
Amaryllis belladonna	51432
Amaryllis belladonna hybrid	
Amaryllis minuta	146466
Amathia alternata	
Amathia convoluta	145466
Amathia wilsoni	
Amauroascus aureus F-3405	
Amauroascus sp. No. 6237	
Amberboa lippi	
Amberboa muricata	
Amberboa ramosa	
Amberboa tubuliflora	
Ambrosia acanthicarpa	2065843
Ambrosia ambrosioides	2067505
Ambrosia artemisiifolia	4212
Ambrosia artemisioides	2067507
Ambrosia camphorata	2067509
Ambrosia canescens	2067510
Ambrosia chamissonis	2065844
Ambrosia confertiflora	2067512
Ambrosia cordifolia	2067513
Ambrosia cumanensis	2067514
Ambrosia deltoidea	1764319
Ambrosia deltoides	
Ambrosia dumosa	1873156
Ambrosia grayi	2067525
Ambrosia hispida	2067517
Ambrosia ilicifolia	2067526
Ambrosia maritima	1028380
Ambrosia monogyra	2364176
Ambrosia nova	
Ambrosia peruviana	2067519
Ambrosia polystachya	1538339
Ambrosia psilostachya	29715
Ambrosia psilostachya var. coronopifolia	
Ambrosia psilotachya	
Ambrosia salsola	1873154
Ambrosia spp.	
Ambrosia tenuifolia	1532261
Ambrosia trifida	4214
Amburana cearensis	149628
Amelanchier alnifolia	32219
Amelanchier turkestanica	
Amelaria mellea	
Amentotaxus yunnanensis	89479
Amia calva	7924
Amicolatopsis sp. MJ950-89F4	
Amitake mushroom	
Amitermes evuncifer	201535
Amitermes excellens	
Ammi majus	48026
Ammi spp.	
Ammi visnaga	1053409
Ammocharis coranica	180132
Ammocharis tinneana	414783
Ammodendron argenteum O.Ktze.	
Ammodendron argenteum O.Kutz.	
Ammodendron bifolium	247904
Ammodendron conollyi	449078
Ammodendron eichwaldii	
Ammodendron karelinii	
Ammodendron longiracemosum	
Ammopiptanthus mongolicus	126911
Ammopiptanthus nanus	111851
Ammothamnus Lehmanni Bgl.	
Ammothamnus lehmanni	
Ammothamnus lehmanni Bge.	
Ammothamnus songoricus	
Amoebidium parasiticum	4881
Amomum kravanh	
Amomum medium	
Amomum melegueta	
Amomum spp.	
Amomum subulatum	1008370
Amona bullata	
Amona squamosa	
Amonum subulatum	
Amoora cucullata	
Amoora rohituka	
Amoora tsangii	
Amorosia littoralis	394427
Amorpha canescens	252450
Amorpha fruticosa	48131
Amorpha nana	1486970
Amorpha spp.	
Amorphophallus konjac	78372
Amorphophallus spp.	
Ampelomyces sp.	1935294
Ampelopsis brevipedunculata var hancei	
Ampelopsis glandulosa var. brevipedunculata	178805
Ampelopsis japonica	714442
Ampelopsis meliaefolia	
Ampelosis brevipedanculata	
Amphibolis antarctica	55438
Amphibolis griffithii	926552
Amphicarpa meridiana	
Amphicarpaea bracteata	45679
Amphicome emodi	
Amphidinium  sp.	
Amphidinium carterae	2961
Amphidinium sp.	1905722
Amphimas pterocarpoides	1231536
Amphimedon sp.	
Amphimedon viridis	178517
Amphimelon sp. SS955	
Amphipterygium adstringens	124857
Amphiscolops spp.Y-42	
Amphithalea spp.	
Amphoricarpos neumayerianus	1660275
Amphorogyne spicata	
Ampullariella regularis A11079	
Ampulliferina sp.	
Ampulloclitocybe clavipes	56467
Amsinckia douglasiana	
Amsinckia hispida	
Amsinckia intermedia	2005080
Amsinkia hispida	
Amsonia angustifolia	
Amsonia ciliata	141530
Amsonia elliptica	403098
Amsonia illustris	
Amsonia orientalis	141609
Amsonia sinensis	
Amsonia tabernaemontana	144544
Amycolatopsis MG398-hF9	
Amycolatopsis lactamdurans	1913
Amycolatopsis mediterranei	33910
Amycolatopsis mediterranei C 5/42	
Amycolatopsis mediterranei R-12	
Amycolatopsis mediterranei mutant F1/24	
Amycolatopsis mediterranei mutant W126	
Amycolatopsis mediterranei mutant strain N813	
Amycolatopsis mediterranei strain ME/291	
Amycolatopsis mediterranei var. kanglensis 1747-64	
Amycolatopsis orientalis	31958
Amycolatopsis orientalis ATCC 53550	
Amycolatopsis orientalis NCIB 12608	
Amycolatopsis orientalis PA-45052	
Amycolatopsis orientalis Q427-8 (ATCC 53884)	
Amycolatopsis sp. MI481-42F4	613028
Amycolatopsis sp. MJ347-81F4	
Amycolatopsis sp. MK299-95F4	
Amycolatopsis sp. ML630-mF1	
Amycolatopsis sp. Mj126-NF4	
Amycolatopsis sp. NCIB 40089	
Amycolatopsis sp. T-8621022	
Amylomyces rouxii	29923
Amynthas aspergillus	320991
Amyris balsamifera	
Amyris diatrypa	
Amyris pinnata	1123434
Amyris texana	
Anabaena aerulosa oscillatorioides	
Anabaena cylindrica	1165
Anabaena cylindrica Lemmermann	
Anabaena cylindrica NIES-19	
Anabaena flos-aquae NRC525-17	
Anabaena inaequalis (Kuetzing)Bornet & Flahault	
Anabaena laxa FK-1-2	
Anabaena sp.	1167
Anabaena sp. 202A2/41	473806
Anabaena sp. 90	46234
Anabaena sp. Strain PCC7120	
Anabaenopsis siamensis (Antarikanonda) Komarek & Anagnostidis	
Anabasis aphylla	454461
Anacampta disticha	
Anacamptis papilionacea	59342
Anacamptis pyramidalis	59316
Anacardium excelsum	638922
Anacardium occidentale	171929
Anacheilium sp.	
Anacyclus pyrethrum	159698
Anacyclus spp.	
Anacystis nidulans	
Anadenanthera colubrina	148671
Anadenanthera colubrine	
Anadenanthera macrocarpa	
Anadenanthera peregrina	148672
Anadyomene stellata	204408
Anagallis arvensis	4337
Anagallis arvensis L.	
Anagallis hirtella	
Anagallis monelli	306291
Anagallis sp.	
Anagyris foetida	49793
Anagyris spp.	
Anamirta cocculum	
Anamirta cocculus	432627
Anamirta cocculus (L.) W.& A.	
Anamirta cocculus (L.)Wight & Arn.	
Anamirta paniculata	
Ananas comosus	4615
Ananas sativus	
Anaphalis araneosa	
Anaphalis aureo-punctata	
Anaphalis contorta	1209452
Anaphalis contorta Hooker	
Anaphalis margaritacea	49045
Anaphalis spp.	
Anaphalis velutina	
Anaptychia hypoglauca	
Anaptychia speciosa	
Anarrhinum forsskaolii	1867344
Anarrhinum spp.	
Anarthria laevis	1402821
Anarthria scabra	178437
Anastatica hierochuntica	663965
Anasterias minuta	
Anastrepha suspensa	28587
Anastrepta orcadensis	264780
Anatis ocellata	703254
Anaxagorea luzonensis	235716
Anchiale briareus	173789
Anchomanes abbreviatus	
Anchusa arvensis	170545
Anchusa caerulea	
Anchusa officinalis	89630
Ancistrocladus abbreviatus	122295
Ancistrocladus barteri	714094
Ancistrocladus benomensis	714095
Ancistrocladus cochinichinensis	
Ancistrocladus congolensis	714097
Ancistrocladus ealaensis	714098
Ancistrocladus guineaensis	
Ancistrocladus guineensis	714100
Ancistrocladus hamatus	122296
Ancistrocladus heyneanus	122297
Ancistrocladus heyneanus Wall.	
Ancistrocladus korupensis	63089
Ancistrocladus likoko	714102
Ancistrocladus qriffithii	
Ancistrocladus robertsoniorum	714105
Ancistrocladus tanzaniensis	714107
Ancistrocladus tectorius	714108
Ancistrotermes cavithorax	201536
Ancistrotropis peduncularis	77331
Ancorina sp.	
Andinocleome pilosa	202655
Andira aubletii	115636
Andira inermis	53825
Andira parviflora	588920
Andocymbium palaestinum	
Andrachne aspera	319145
Andreadoxa flava	1654684
Androcymbium burkei	
Androcymbium capense	279449
Androcymbium eucomoides	225769
Androcymbium gramineum McBr.	
Androcymbium longipes Bak.	
Androcymbium melanthioides	279460
Androcymbium melanthioides var.stricta Baker.	
Androcymbium palaestinum	208217
Andrographis affinis	2566155
Andrographis alata	1752146
Andrographis echioides	526786
Andrographis elongata	2566157
Andrographis lineata	592315
Andrographis neesiana	
Andrographis paniculata	175694
Andrographis paniculatus	
Andrographis rothii	
Andrographis serpyllifolia	2566161
Andrographis viscosula	
Andrographis wightiana	
Andromeda japonica	
Andromeda polifolia	95630
Andropogon iwarancusa	
Andropogon schoenanthus	
Andropogon sp.	
Andropogon spp.	
Androstoma empetrifolium	254577
Andryala integrifolia	122529
Anemarrhena asphodeloides	59045
Anemarrhena asphodeloides Bunge	
Anemia hirsuta	148551
Anemia mexicana	29599
Anemia phyllitidis	12940
Anemone alpina	470566
Anemone anhuiensis	
Anemone cernua	231674
Anemone cernua var. koreana	387930
Anemone chinensis	714493
Anemone coronaria	167998
Anemone dahurica	748719
Anemone flaccida	174164
Anemone hepatica	168011
Anemone hupehensis	168000
Anemone nemorosa	37489
Anemone occidentalis	174168
Anemone patens	387931
Anemone pulsatilla	445234
Anemone ranunculoides	168005
Anemone rivularis	168006
Anemone spp.	
Anemonia sulcata	6108
Anemopsis californica	108407
Anethum graveolens	40922
Anethum sowa	
Anethum spp.	
Aneura pinguis	39026
Angelica	40948
Angelica acutiloba	55605
Angelica acutiloba (Hokkado)	
Angelica acutiloba (Toyama)	
Angelica acutiloba var.sugiyamae	
Angelica archangelica	40949
Angelica biserrata	357970
Angelica brevicaulis	943326
Angelica capitellata	63043
Angelica dahurica	48101
Angelica dahurica BENTH et HOOK.var.dahurica BENTH.et HOOK.	
Angelica dahurica var.dahurica	
Angelica decurrens	62992
Angelica decursiva	52491
Angelica decursiva FR.et S AV.	
Angelica edulis	2602535
Angelica furciijuga	
Angelica furcijuga	358456
Angelica furcijuga KITAGAWA	
Angelica genuflexa	357848
Angelica gigas	85712
Angelica glabra	
Angelica glauca	2788934
Angelica keiskei	357850
Angelica komarovii	
Angelica longeradiata	
Angelica mori	
Angelica officinalis	
Angelica pachycarpa	
Angelica pubescens	312530
Angelica pubescens f.biserrata	
Angelica pubescens f.biserrta	
Angelica shikokiana	1080328
Angelica silvestris	
Angelica sinensis	165353
Angelica spp.	
Angelica sylvestris	54703
Angelica taiwaniana	
Angelica totaomae	
Angelica ursina	357859
Angelica ursina Maxim	
Angelika keiskei	
Angelonia spp.	
Angiococcus disciformis An d30	
